learner_id,course_id,platform,enrollment_date,completion_status,assessment_score,feedback_score,time_spent_hours,video_completion_rate,interaction_count,anomaly_flag,course_quality_label,avg_completion_rate,avg_assessment_score,is_high_feedback,engagement_score
L0223,C062,Coursera,6/30/2022,0,0.0,0.0,1.4,0.03,1.0,0,0,0.648148148,44.63333333,0,0.03
L0224,C039,Skillshare,8/3/2022,1,61.7,1.9,7.8,0.96,11.0,0,0,0.659574468,48.54468085,0,10.56
L0225,C069,FutureLearn,11/5/2022,1,88.4,5.0,10.8,0.87,12.0,0,1,0.532258065,37.68064516,1,10.44
L0226,C029,Skillshare,4/23/2022,0,0.0,0.0,1.9,0.48,1.0,0,0,0.619047619,43.39761905,0,0.48
L0227,C035,Skillshare,9/6/2022,0,0.0,0.0,1.8,0.05,2.0,0,0,0.822222222,56.22888889,0,0.1
L0228,C004,Skillshare,6/22/2022,1,51.9,4.2,26.2,,9.0,0,0,0.84,57.566,1,6.93
L0229,C086,,3/26/2022,1,71.1,4.4,7.4,,5.0,0,1,0.688888889,48.64444444,1,4.45
L0230,C060,Udemy,11/15/2022,0,0.0,0.0,2.6,0.39,1.0,0,0,0.659574468,48.6,0,0.39
L0231,C069,Coursera,7/21/2022,1,81.7,2.1,4.5,,16.0,0,0,0.532258065,37.68064516,0,11.68
L0232,C076,FutureLearn,12/6/2022,1,53.4,3.4,7.3,0.98,14.0,0,0,0.783333333,51.98333333,0,13.72
L0233,C004,Coursera,11/26/2022,1,37.7,1.5,17.0,0.81,8.0,1,0,0.84,57.566,0,6.48
L0234,C055,Udemy,8/25/2022,1,78.0,2.4,37.1,0.89,13.0,0,0,0.693548387,48.5016129,0,11.57
L0235,C024,Coursera,5/14/2022,1,56.5,4.7,6.7,0.88,13.0,0,0,0.659090909,44.51818182,1,11.44
L0236,C049,edX,4/19/2022,1,54.0,2.5,0.7,0.71,9.0,0,0,0.717391304,51.05434783,0,6.39
L0237,C059,edX,6/22/2022,1,65.4,2.8,1.1,0.89,7.0,0,0,0.622641509,44.59433962,0,6.23
L0238,C098,,5/23/2022,1,66.8,1.2,52.7,0.72,7.0,0,0,0.795454545,56.28409091,0,5.04
L0239,C097,Skillshare,5/10/2022,0,0.0,0.0,1.3,0.05,1.0,0,0,0.693548387,50.18548387,0,0.05
L0240,C011,Skillshare,1/10/2022,1,92.4,5.0,16.8,0.88,8.0,0,1,0.682539683,47.54444444,1,7.04
L0241,C096,FutureLearn,1/27/2022,1,54.3,4.5,6.0,,9.0,0,0,0.677966102,45.67118644,1,6.84
L0242,C045,Udemy,11/29/2022,1,66.9,3.9,14.7,0.7,9.0,0,0,0.710526316,47.42368421,0,6.3
L0243,C009,Coursera,1/16/2022,0,0.0,0.0,1.1,0.38,1.0,0,0,0.787234043,54.68723404,0,0.38
L0244,C032,Udemy,1/11/2022,0,0.0,0.0,0.5,0.12,4.0,0,0,0.612244898,43.57755102,0,0.48
L0245,C080,Udemy,5/3/2022,1,87.9,1.4,6.7,0.75,8.0,0,0,0.794117647,55.36764706,0,6.0
L0246,C017,Skillshare,12/9/2022,1,67.6,2.5,5.0,0.84,17.0,0,0,0.731343284,51.24328358,0,14.28
L0247,C015,FutureLearn,4/22/2022,1,60.9,2.0,18.4,0.71,15.0,0,0,0.714285714,49.94285714,0,10.65
L0248,C060,edX,7/8/2022,1,97.4,3.6,22.5,0.89,11.0,0,1,0.659574468,48.6,0,9.79
L0249,C022,FutureLearn,11/7/2022,1,76.9,3.0,11.4,,5.0,0,0,0.612903226,41.62419355,0,3.55
L0250,C096,Coursera,3/25/2022,0,0.0,0.0,0.7,0.01,3.0,0,0,0.677966102,45.67118644,0,0.03
L0251,C040,Coursera,10/24/2022,1,59.8,4.1,10.8,0.76,6.0,0,0,0.622222222,43.37555556,1,4.56
L0252,C004,edX,10/22/2022,1,58.3,1.1,0.9,0.99,,0,0,0.84,57.566,0,7.92
L0253,C087,Skillshare,7/23/2022,1,83.2,2.5,2.3,0.74,11.0,0,0,0.693877551,49.60204082,0,8.14
L0254,C092,Udemy,2/8/2022,1,61.2,4.9,16.0,0.79,11.0,0,1,0.804347826,55.64782609,1,8.69
L0255,C076,Udemy,2/22/2022,1,70.6,3.6,1.4,0.8,16.0,0,1,0.783333333,51.98333333,0,12.8
L0256,C090,edX,12/17/2022,1,43.9,3.5,28.7,0.77,6.0,1,0,0.711538462,48.97307692,0,4.62
L0257,C077,Coursera,10/17/2022,1,40.8,3.6,3.4,0.94,15.0,0,0,0.688888889,47.95333333,0,14.1
L0258,C006,edX,9/30/2022,1,88.2,3.9,15.0,0.9,6.0,0,1,0.653061224,43.82244898,0,5.4
L0259,C055,edX,2/5/2022,1,67.9,4.7,0.4,0.75,6.0,0,1,0.693548387,48.5016129,1,4.5
L0260,C065,edX,1/7/2022,1,70.5,4.4,13.2,0.86,,0,1,0.705882353,47.83529412,1,9.46
L0261,C054,Skillshare,2/24/2022,0,0.0,0.0,1.9,0.34,3.0,0,0,0.541666667,38.03958333,0,1.02
L0262,C056,edX,11/22/2022,1,47.6,1.0,2.8,0.92,9.0,0,0,0.727272727,51.27636364,0,8.28
L0263,C059,Udemy,8/11/2022,0,0.0,0.0,1.9,0.37,1.0,0,0,0.622641509,44.59433962,0,0.37
L0264,C023,FutureLearn,11/30/2022,1,74.2,1.0,14.3,0.71,12.0,0,0,0.679245283,49.76792453,0,8.52
L0265,C035,FutureLearn,10/3/2022,1,91.8,2.5,4.0,0.74,8.0,0,0,0.822222222,56.22888889,0,5.92
L0266,C100,Skillshare,8/27/2022,1,57.7,3.9,21.7,0.88,9.0,0,0,0.674418605,46.39069767,0,7.92
L0267,C056,FutureLearn,5/18/2022,1,38.6,1.0,9.7,0.81,13.0,0,0,0.727272727,51.27636364,0,10.53
L0268,C042,Udemy,2/14/2022,1,100.0,1.3,8.7,0.87,11.0,0,0,0.547169811,38.61698113,0,9.57
L0269,C036,Skillshare,5/5/2022,1,65.6,4.2,3.1,0.95,10.0,0,1,0.68,47.784,1,9.5
L0270,C097,Skillshare,10/19/2022,0,0.0,0.0,1.3,0.39,3.0,0,0,0.693548387,50.18548387,0,1.17
L0271,C079,Skillshare,6/22/2022,0,0.0,0.0,1.3,0.22,0.0,0,0,0.755102041,51.49183673,0,0.0
L0272,C004,Skillshare,6/16/2022,0,0.0,0.0,2.0,0.37,5.0,0,0,0.84,57.566,0,1.85
L0273,C024,Skillshare,4/19/2022,0,0.0,0.0,1.5,0.42,2.0,0,0,0.659090909,44.51818182,0,0.84
L0274,C046,edX,6/24/2022,0,0.0,0.0,1.4,0.17,0.0,0,0,0.775510204,53.68367347,0,0.0
L0275,C036,FutureLearn,12/26/2022,0,0.0,0.0,2.6,0.14,3.0,0,0,0.68,47.784,0,0.42
L0276,C036,FutureLearn,1/6/2022,1,77.7,2.8,6.6,0.74,10.0,0,0,0.68,47.784,0,7.4
L0277,C067,Udemy,2/13/2022,1,62.0,4.1,1.7,0.88,6.0,0,1,0.711111111,51.03555556,1,5.28
L0278,C031,Skillshare,9/8/2022,1,68.5,2.0,2.8,0.97,7.0,0,0,0.636363636,44.01636364,0,6.79
L0279,C072,Udemy,12/20/2022,1,66.9,2.8,15.0,0.72,10.0,0,0,0.744680851,51.91489362,0,7.2
L0280,C061,Skillshare,8/18/2022,0,0.0,0.0,2.8,,2.0,0,0,0.660714286,46.63035714,0,0.14
L0281,C003,Coursera,5/31/2022,1,71.0,4.7,0.5,0.83,7.0,0,1,0.681818182,43.65,1,5.81
L0282,C029,Skillshare,12/21/2022,1,77.7,2.0,10.6,0.76,11.0,0,0,0.619047619,43.39761905,0,8.36
L0283,C032,,12/6/2022,1,45.8,1.5,1.6,0.77,11.0,0,0,0.612244898,43.57755102,0,8.47
L0284,C075,edX,8/31/2022,0,0.0,0.0,2.7,0.36,0.0,0,0,0.613636364,43.90454545,0,0.0
L0285,C071,FutureLearn,6/26/2022,1,87.5,3.2,0.9,0.84,10.0,0,1,0.724137931,50.45172414,0,8.4
L0286,C055,FutureLearn,6/19/2022,1,76.5,2.8,5.3,0.9,10.0,0,0,0.693548387,48.5016129,0,9.0
L0287,C046,Skillshare,5/19/2022,1,83.6,4.2,6.1,0.72,13.0,0,1,0.775510204,53.68367347,1,9.36
L0288,C040,edX,4/29/2022,0,0.0,0.0,0.9,,2.0,0,0,0.622222222,43.37555556,0,0.34
L0289,C016,Udemy,6/11/2022,1,65.6,4.9,14.8,0.71,4.0,0,1,0.712121212,51.35606061,1,2.84
L0290,C016,FutureLearn,12/20/2022,1,46.6,3.2,6.9,0.73,11.0,0,0,0.712121212,51.35606061,0,8.03
L0291,C024,Udemy,4/21/2022,1,71.7,2.1,15.7,0.87,11.0,0,0,0.659090909,44.51818182,0,9.57
L0292,C095,,5/22/2022,1,48.4,4.7,7.6,0.75,8.0,0,0,0.679245283,48.90754717,1,6.0
L0293,C093,FutureLearn,9/26/2022,1,65.0,1.7,22.4,0.9,6.0,0,0,0.660714286,42.91785714,0,5.4
L0294,C077,edX,2/21/2022,1,63.9,1.3,21.4,0.94,,0,0,0.688888889,47.95333333,0,11.28
L0295,C025,edX,4/27/2022,0,0.0,0.0,2.7,0.21,1.0,0,0,0.578947368,40.70789474,0,0.21
L0296,C047,Udemy,6/4/2022,1,96.9,4.6,0.8,0.92,7.0,0,1,0.6,46.58,1,6.44
L0297,C002,FutureLearn,3/6/2022,1,73.4,3.2,12.4,,10.0,0,1,0.770833333,50.73541667,0,7.9
L0298,C036,Coursera,1/28/2022,1,68.6,4.3,4.1,,5.0,0,1,0.68,47.784,1,3.75
L0299,C071,,12/24/2022,0,0.0,0.0,1.4,0.23,3.0,0,0,0.724137931,50.45172414,0,0.69
L0300,C017,Skillshare,2/22/2022,1,36.4,2.9,38.7,0.89,6.0,1,0,0.731343284,51.24328358,0,5.34
L0301,C002,FutureLearn,5/26/2022,1,63.0,1.7,19.4,0.77,14.0,0,0,0.770833333,50.73541667,0,10.78
L0302,C061,Skillshare,8/14/2022,1,73.0,3.8,7.2,0.79,7.0,0,1,0.660714286,46.63035714,0,5.53
L0303,C044,Udemy,1/27/2022,1,77.7,4.5,14.5,0.94,12.0,0,1,0.826086957,56.53913043,1,11.28
L0304,C033,Skillshare,2/28/2022,1,72.7,3.7,8.2,0.73,,0,1,0.631578947,42.81842105,0,6.57
L0305,C009,Skillshare,9/9/2022,1,37.4,4.9,1.2,0.83,,0,0,0.787234043,54.68723404,1,12.45
L0306,C010,FutureLearn,11/19/2022,1,82.7,2.2,24.2,0.93,13.0,0,0,0.789473684,54.9,0,12.09
L0307,C088,Coursera,3/19/2022,1,56.0,4.3,3.3,0.96,10.0,0,0,0.607843137,41.05294118,1,9.6
L0308,C020,FutureLearn,6/5/2022,0,0.0,0.0,0.5,0.23,2.0,0,0,0.760869565,53.55434783,0,0.46
L0309,C011,Udemy,3/2/2022,0,0.0,0.0,2.4,0.02,5.0,0,0,0.682539683,47.54444444,0,0.1
L0310,C072,Skillshare,11/7/2022,0,0.0,0.0,1.1,0.4,0.0,0,0,0.744680851,51.91489362,0,0.0
L0311,C077,FutureLearn,4/26/2022,1,86.3,5.0,19.4,0.86,11.0,0,1,0.688888889,47.95333333,1,9.46
L0312,C100,FutureLearn,7/14/2022,0,0.0,0.0,2.8,0.33,,0,0,0.674418605,46.39069767,0,1.32
L0313,C058,Skillshare,6/2/2022,1,92.1,3.4,22.3,0.83,11.0,0,1,0.666666667,45.32941176,0,9.13
L0314,C076,Skillshare,6/6/2022,1,64.7,3.8,2.7,0.85,5.0,0,1,0.783333333,51.98333333,0,4.25
L0315,C073,FutureLearn,1/31/2022,1,76.4,3.4,13.6,0.85,11.0,0,1,0.756097561,48.97317073,0,9.35
L0316,C079,Coursera,4/17/2022,0,0.0,0.0,1.4,0.24,0.0,0,0,0.755102041,51.49183673,0,0.0
L0317,C081,Udemy,5/16/2022,0,0.0,0.0,1.2,0.49,2.0,0,0,0.673469388,44.80612245,0,0.98
L0318,C085,Coursera,3/22/2022,1,72.2,2.1,2.3,0.85,7.0,0,0,0.689655172,46.95,0,5.95
L0319,C031,Udemy,10/10/2022,0,0.0,0.0,1.3,0.4,,0,0,0.636363636,44.01636364,0,0.8
L0320,C010,Udemy,1/2/2022,1,58.3,3.5,1.2,0.8,10.0,0,0,0.789473684,54.9,0,8.0
L0321,C053,Skillshare,12/19/2022,1,67.1,3.8,49.4,0.74,8.0,0,1,0.694915254,50.12542373,0,5.92
L0322,C077,Skillshare,5/30/2022,1,82.5,3.9,9.4,0.79,,0,1,0.688888889,47.95333333,0,10.27
L0323,C005,Udemy,5/28/2022,1,67.3,1.2,3.0,0.72,11.0,0,0,0.714285714,50.55510204,0,7.92
L0324,C091,edX,12/26/2022,0,0.0,0.0,1.5,0.23,1.0,0,0,0.625,43.06458333,0,0.23
L0325,C059,Coursera,12/18/2022,1,68.0,1.3,4.4,0.98,12.0,0,0,0.622641509,44.59433962,0,11.76
L0326,C030,edX,11/17/2022,1,71.2,3.4,0.1,0.89,15.0,0,1,0.714285714,49.2877551,0,13.35
L0327,C076,Udemy,8/6/2022,1,60.8,4.6,0.7,0.86,6.0,0,1,0.783333333,51.98333333,1,5.16
L0328,C015,FutureLearn,4/26/2022,1,75.4,2.2,6.7,0.87,2.0,0,0,0.714285714,49.94285714,0,1.74
L0329,C083,Udemy,5/17/2022,1,89.0,3.6,18.7,0.91,9.0,0,1,0.775862069,53.65344828,0,8.19
L0330,C019,Coursera,1/31/2022,0,0.0,0.0,1.3,0.39,5.0,0,0,0.735849057,50.50754717,0,1.95
L0331,C022,edX,11/1/2022,1,57.0,3.3,4.6,0.88,12.0,0,0,0.612903226,41.62419355,0,10.56
L0332,C096,FutureLearn,5/28/2022,1,66.2,1.6,22.1,0.8,6.0,0,0,0.677966102,45.67118644,0,4.8
L0333,C057,Coursera,8/28/2022,1,51.8,3.5,4.2,0.72,9.0,0,0,0.754385965,54.93859649,0,6.48
L0334,C089,edX,12/25/2022,1,45.6,1.9,44.3,,12.0,1,0,0.756097561,54.26829268,0,10.08
L0335,C052,edX,9/14/2022,1,89.1,1.1,7.0,0.99,9.0,0,0,0.742857143,52.52285714,0,8.91
L0336,C070,Skillshare,8/13/2022,0,0.0,0.0,1.5,0.08,0.0,0,0,0.738095238,48.29761905,0,0.0
L0337,C011,FutureLearn,1/21/2022,1,42.9,4.6,1.2,0.99,8.0,0,0,0.682539683,47.54444444,1,7.92
L0338,C056,edX,11/6/2022,1,64.7,4.3,41.4,0.79,18.0,0,1,0.727272727,51.27636364,1,14.22
L0339,C033,Coursera,2/16/2022,1,77.9,1.6,8.1,0.86,9.0,0,0,0.631578947,42.81842105,0,7.74
L0340,C030,FutureLearn,10/28/2022,0,0.0,0.0,1.0,0.03,1.0,0,0,0.714285714,49.2877551,0,0.03
L0341,C003,edX,10/23/2022,1,39.4,3.2,4.3,0.87,6.0,0,0,0.681818182,43.65,0,5.22
L0342,C006,Udemy,8/29/2022,1,32.0,5.0,21.2,0.89,,1,0,0.653061224,43.82244898,1,9.79
L0343,C067,Skillshare,5/23/2022,0,0.0,0.0,1.5,0.02,2.0,0,0,0.711111111,51.03555556,0,0.04
L0344,C024,FutureLearn,8/12/2022,1,65.7,4.6,12.8,0.86,14.0,0,1,0.659090909,44.51818182,1,12.04
L0345,C082,Skillshare,2/16/2022,1,74.0,2.1,21.0,0.98,6.0,0,0,0.661016949,45.00677966,0,5.88
L0346,C061,edX,7/29/2022,1,64.9,2.9,19.9,0.88,,0,0,0.660714286,46.63035714,0,7.92
L0347,C043,edX,12/10/2022,0,0.0,0.0,2.4,0.19,,0,0,0.625,44.2375,0,0.57
L0348,C014,Udemy,6/18/2022,1,87.9,4.1,8.5,0.99,7.0,0,1,0.692307692,48.18269231,1,6.93
L0349,C053,Skillshare,5/28/2022,1,64.9,2.8,18.8,0.97,9.0,0,0,0.694915254,50.12542373,0,8.73
L0350,C085,Skillshare,10/9/2022,1,99.4,3.9,11.8,0.74,8.0,0,1,0.689655172,46.95,0,5.92
L0351,C005,Skillshare,2/15/2022,1,66.4,2.1,2.4,0.99,8.0,0,0,0.714285714,50.55510204,0,7.92
L0352,C041,edX,6/15/2022,1,77.7,1.6,14.0,0.93,11.0,0,0,0.716981132,51.24150943,0,10.23
L0353,C015,Skillshare,9/21/2022,1,80.7,3.5,0.9,0.85,4.0,0,1,0.714285714,49.94285714,0,3.4
L0354,C001,FutureLearn,8/25/2022,1,67.1,1.4,16.5,0.98,10.0,0,0,0.743589744,52.16153846,0,9.8
L0355,C053,Coursera,4/7/2022,0,0.0,0.0,1.8,0.4,1.0,0,0,0.694915254,50.12542373,0,0.4
L0356,C067,edX,11/15/2022,0,0.0,0.0,1.5,0.15,1.0,0,0,0.711111111,51.03555556,0,0.15
L0357,C097,Skillshare,11/17/2022,1,61.8,4.7,5.2,0.97,8.0,0,1,0.693548387,50.18548387,1,7.76
L0358,C057,Coursera,4/15/2022,0,0.0,0.0,2.1,0.49,3.0,0,0,0.754385965,54.93859649,0,1.47
L0359,C035,FutureLearn,3/9/2022,1,24.7,3.3,9.8,0.72,12.0,0,0,0.822222222,56.22888889,0,8.64
L0360,C037,Skillshare,12/24/2022,1,72.8,4.3,16.3,0.87,10.0,0,1,0.6875,45.5375,1,8.7
L0361,C063,Coursera,1/15/2022,1,69.6,2.1,1.4,0.89,8.0,0,0,0.62,44.356,0,7.12
L0362,C081,FutureLearn,5/3/2022,1,43.5,1.2,3.2,0.91,12.0,0,0,0.673469388,44.80612245,0,10.92
L0363,C091,Udemy,6/9/2022,0,0.0,0.0,1.4,0.14,4.0,0,0,0.625,43.06458333,0,0.56
L0364,C071,Coursera,10/10/2022,1,75.9,1.4,11.6,0.85,9.0,0,0,0.724137931,50.45172414,0,7.65
L0365,C053,Coursera,4/26/2022,1,68.5,1.0,1.8,0.91,12.0,0,0,0.694915254,50.12542373,0,10.92
L0366,C015,Skillshare,3/2/2022,0,0.0,0.0,2.5,0.32,0.0,0,0,0.714285714,49.94285714,0,0.0
L0367,C083,Udemy,9/13/2022,1,70.0,2.7,6.1,0.76,9.0,0,0,0.775862069,53.65344828,0,6.84
L0368,C092,edX,9/18/2022,0,0.0,0.0,2.4,0.21,3.0,0,0,0.804347826,55.64782609,0,0.63
L0369,C091,edX,8/1/2022,1,79.0,4.5,2.4,0.9,11.0,0,1,0.625,43.06458333,1,9.9
L0370,C062,Skillshare,5/5/2022,0,0.0,0.0,2.1,0.37,,0,0,0.648148148,44.63333333,0,0.74
L0371,C059,FutureLearn,3/16/2022,1,72.9,2.1,4.6,0.72,5.0,0,0,0.622641509,44.59433962,0,3.6
L0372,C050,Udemy,11/3/2022,0,0.0,0.0,2.6,0.01,1.0,0,0,0.744186047,49.07906977,0,0.01
L0373,C066,Udemy,2/5/2022,0,0.0,0.0,0.8,0.21,2.0,0,0,0.630434783,43.1673913,0,0.42
L0374,C036,Skillshare,6/24/2022,1,67.8,1.0,6.2,,10.0,0,0,0.68,47.784,0,9.9
L0375,C065,edX,1/2/2022,1,80.7,3.1,37.3,0.74,13.0,0,1,0.705882353,47.83529412,0,9.62
L0376,C037,edX,10/28/2022,0,0.0,0.0,0.5,0.15,3.0,0,0,0.6875,45.5375,0,0.45
L0377,C075,Skillshare,3/18/2022,0,0.0,0.0,1.2,0.32,2.0,0,0,0.613636364,43.90454545,0,0.64
L0378,C058,FutureLearn,9/5/2022,1,80.8,4.1,15.2,0.84,9.0,0,1,0.666666667,45.32941176,1,7.56
L0379,C045,edX,10/10/2022,0,0.0,0.0,1.1,0.12,3.0,0,0,0.710526316,47.42368421,0,0.36
L0380,C098,FutureLearn,7/13/2022,1,70.3,4.9,0.8,0.81,7.0,0,1,0.795454545,56.28409091,1,5.67
L0381,C059,edX,4/7/2022,0,0.0,0.0,2.1,0.39,1.0,0,0,0.622641509,44.59433962,0,0.39
L0382,C090,Udemy,10/20/2022,1,73.5,3.5,4.9,0.9,7.0,0,1,0.711538462,48.97307692,0,6.3
L0383,C050,Udemy,7/30/2022,1,66.1,4.6,12.3,0.72,6.0,0,1,0.744186047,49.07906977,1,4.32
L0384,C006,edX,8/31/2022,1,42.5,2.8,1.4,0.99,10.0,0,0,0.653061224,43.82244898,0,9.9
L0385,C091,Skillshare,7/17/2022,1,62.1,2.1,16.4,0.84,10.0,0,0,0.625,43.06458333,0,8.4
L0386,C085,Udemy,9/11/2022,0,0.0,0.0,0.9,0.22,1.0,0,0,0.689655172,46.95,0,0.22
L0387,C005,Udemy,9/15/2022,1,73.4,4.9,15.8,0.96,7.0,0,1,0.714285714,50.55510204,1,6.72
L0388,C076,edX,2/21/2022,1,72.8,4.9,2.1,0.94,18.0,0,1,0.783333333,51.98333333,1,16.92
L0389,C057,Coursera,9/27/2022,1,60.1,4.0,1.8,0.84,,0,1,0.754385965,54.93859649,1,10.08
L0390,C059,Coursera,3/15/2022,1,55.7,3.3,14.8,0.85,9.0,0,0,0.622641509,44.59433962,0,7.65
L0391,C053,Udemy,2/8/2022,0,0.0,0.0,2.1,0.11,3.0,0,0,0.694915254,50.12542373,0,0.33
L0392,C061,edX,6/23/2022,1,77.1,1.1,6.6,0.9,5.0,0,0,0.660714286,46.63035714,0,4.5
L0393,C080,Skillshare,11/29/2022,1,49.8,4.0,25.1,0.99,11.0,1,0,0.794117647,55.36764706,1,10.89
L0394,C011,edX,12/12/2022,1,46.0,2.0,8.3,,11.0,0,0,0.682539683,47.54444444,0,8.91
L0395,C069,Skillshare,6/12/2022,0,0.0,0.0,2.8,0.05,1.0,0,0,0.532258065,37.68064516,0,0.05
L0396,C081,Skillshare,10/5/2022,0,0.0,0.0,0.6,0.09,4.0,0,0,0.673469388,44.80612245,0,0.36
L0397,C005,FutureLearn,2/5/2022,1,94.3,2.1,4.4,0.97,9.0,0,0,0.714285714,50.55510204,0,8.73
L0398,C031,edX,4/27/2022,1,71.6,3.0,2.3,0.88,7.0,0,0,0.636363636,44.01636364,0,6.16
L0399,C096,Coursera,8/11/2022,1,30.9,4.2,18.1,0.8,11.0,1,0,0.677966102,45.67118644,1,8.8
L0400,C013,Coursera,8/16/2022,1,73.0,3.2,3.3,0.83,2.0,0,1,0.693877551,46.83877551,0,1.66
L0401,C022,edX,1/15/2022,1,59.9,4.9,2.6,0.79,8.0,0,0,0.612903226,41.62419355,1,6.32
L0402,C006,edX,1/29/2022,0,0.0,0.0,2.3,0.48,2.0,0,0,0.653061224,43.82244898,0,0.96
L0403,C038,edX,7/11/2022,1,70.5,2.7,3.6,0.8,7.0,0,0,0.6875,48.7171875,0,5.6
L0404,C056,,5/6/2022,1,61.0,3.4,10.8,0.72,10.0,0,1,0.727272727,51.27636364,0,7.2
L0405,C068,Skillshare,10/17/2022,0,0.0,0.0,2.5,0.29,1.0,0,0,0.805555556,57.31388889,0,0.29
L0406,C088,Udemy,3/29/2022,0,0.0,0.0,2.0,0.15,,0,0,0.607843137,41.05294118,0,0.3
L0407,C023,Coursera,11/9/2022,1,91.3,3.0,4.6,0.98,13.0,0,0,0.679245283,49.76792453,0,12.74
L0408,C049,FutureLearn,12/16/2022,1,82.2,3.8,13.1,0.96,8.0,0,1,0.717391304,51.05434783,0,7.68
L0409,C031,Skillshare,10/26/2022,0,0.0,0.0,1.4,0.17,6.0,0,0,0.636363636,44.01636364,0,1.02
L0410,C019,Udemy,8/25/2022,1,68.9,1.7,15.4,0.92,9.0,0,0,0.735849057,50.50754717,0,8.28
L0411,C082,edX,8/24/2022,1,69.1,1.9,12.2,0.95,10.0,0,0,0.661016949,45.00677966,0,9.5
L0412,C033,,8/27/2022,0,0.0,0.0,2.7,0.08,1.0,0,0,0.631578947,42.81842105,0,0.08
L0413,C037,FutureLearn,3/22/2022,1,76.8,3.7,15.9,0.78,11.0,0,1,0.6875,45.5375,0,8.58
L0414,C010,Skillshare,6/26/2022,1,64.5,3.2,3.4,0.79,8.0,0,1,0.789473684,54.9,0,6.32
L0415,C076,edX,11/24/2022,1,72.2,3.9,5.2,0.72,13.0,0,1,0.783333333,51.98333333,0,9.36
L0416,C055,edX,8/22/2022,1,53.3,1.2,4.7,0.98,11.0,0,0,0.693548387,48.5016129,0,10.78
L0417,C039,Udemy,7/16/2022,1,88.5,1.8,5.4,0.93,,0,0,0.659574468,48.54468085,0,4.65
L0418,C062,Coursera,5/2/2022,0,0.0,0.0,1.6,0.49,0.0,0,0,0.648148148,44.63333333,0,0.0
L0419,C049,FutureLearn,7/3/2022,1,66.5,4.0,12.2,0.83,8.0,0,1,0.717391304,51.05434783,1,6.64
L0420,C074,edX,12/25/2022,0,0.0,0.0,1.0,0.24,1.0,0,0,0.671875,46.240625,0,0.24
L0421,C038,Coursera,12/4/2022,1,56.1,4.9,9.3,0.72,8.0,0,0,0.6875,48.7171875,1,5.76
L0422,C051,edX,1/5/2022,1,92.5,2.1,0.2,0.99,7.0,0,0,0.708333333,51.68541667,0,6.93
L0423,C073,Coursera,11/7/2022,1,88.7,3.4,3.8,0.78,17.0,0,1,0.756097561,48.97317073,0,13.26
L0424,C096,Skillshare,5/27/2022,0,0.0,0.0,2.9,0.37,2.0,0,0,0.677966102,45.67118644,0,0.74
L0425,C100,Udemy,11/7/2022,1,57.0,1.1,8.7,0.78,9.0,0,0,0.674418605,46.39069767,0,7.02
L0426,C046,Udemy,11/22/2022,0,0.0,0.0,2.2,0.49,0.0,0,0,0.775510204,53.68367347,0,0.0
L0427,C025,FutureLearn,5/9/2022,0,0.0,0.0,1.6,,3.0,0,0,0.578947368,40.70789474,0,0.15
L0428,C087,Udemy,11/18/2022,1,95.4,3.9,0.1,0.88,11.0,0,1,0.693877551,49.60204082,0,9.68
L0429,C013,Coursera,6/8/2022,0,0.0,0.0,2.3,0.05,2.0,0,0,0.693877551,46.83877551,0,0.1
L0430,C057,Coursera,10/24/2022,0,0.0,0.0,1.1,0.11,1.0,0,0,0.754385965,54.93859649,0,0.11
L0431,C047,Udemy,2/16/2022,0,0.0,0.0,1.6,0.37,2.0,0,0,0.6,46.58,0,0.74
L0432,C038,edX,8/1/2022,1,76.1,4.3,27.0,0.86,7.0,0,1,0.6875,48.7171875,1,6.02
L0433,C023,Udemy,3/9/2022,1,76.8,4.0,7.4,0.72,9.0,0,1,0.679245283,49.76792453,1,6.48
L0434,C070,edX,9/29/2022,1,44.2,2.5,22.6,0.9,13.0,1,0,0.738095238,48.29761905,0,11.7
L0435,C065,edX,3/26/2022,1,74.3,2.0,12.2,0.83,9.0,0,0,0.705882353,47.83529412,0,7.47
L0436,C033,Skillshare,6/1/2022,1,62.8,1.1,3.6,0.85,16.0,0,0,0.631578947,42.81842105,0,13.6
L0437,C096,edX,2/28/2022,1,43.4,2.6,10.6,0.78,6.0,1,0,0.677966102,45.67118644,0,4.68
L0438,C060,Coursera,3/14/2022,0,0.0,0.0,1.0,0.33,3.0,0,0,0.659574468,48.6,0,0.99
L0439,C097,Udemy,12/13/2022,0,0.0,0.0,1.3,0.12,2.0,0,0,0.693548387,50.18548387,0,0.24
L0440,C093,Skillshare,10/13/2022,1,77.2,2.2,24.5,0.99,8.0,0,0,0.660714286,42.91785714,0,7.92
L0441,C047,Coursera,7/22/2022,1,78.2,4.8,20.9,0.73,9.0,0,1,0.6,46.58,1,6.57
L0442,C002,edX,10/2/2022,1,75.5,3.7,18.2,0.96,12.0,0,1,0.770833333,50.73541667,0,11.52
L0443,C016,Skillshare,7/8/2022,1,65.3,1.6,11.2,0.75,12.0,0,0,0.712121212,51.35606061,0,9.0
L0444,C087,edX,10/27/2022,0,0.0,0.0,0.9,0.0,3.0,0,0,0.693877551,49.60204082,0,0.0
L0445,C049,edX,2/25/2022,0,0.0,0.0,0.5,0.08,2.0,0,0,0.717391304,51.05434783,0,0.16
